source_node_id,target_node_id
15469,15470
15469,15471
15471,15472
15471,15473
15473,15474
15474,15475
15474,15476
15473,15477
15477,15478
15477,15479
15479,15480
15480,15481
15481,15482
15482,15483
15482,15484
15481,15485
15480,15486
15479,15487
15487,15488
15488,15489
15488,15490
15487,15491
15491,15492
15492,15493
15493,15494
15493,15495
15495,15496
15495,15497
15492,15498
15498,15499
15498,15500
15491,15501
15501,15502
15501,15503
68799,15606
15606,15607
15607,15608
15608,15609
15609,15610
15609,15611
15608,15612
15607,15613
15606,15614
68799,68771
15441,66374
66374,15532
15532,65947
15532,68802
66374,15534
66374,66377
66377,66529
66377,77428
66377,78583
78583,66378
66378,66379
66378,66380
78583,72989
66418,15450
15450,15646
15646,15647
15646,15648
15450,15649
15649,15650
15649,15651
66417,15454
15454,15692
15692,15693
15693,15694
15693,15695
15692,15696
15454,15697
15454,15698
15454,15699
15454,15700
15454,15701
15454,15702
14939,15455
14939,15456
14939,15457
14939,15458
14997,14940
14996,14998
14995,14999
14994,15000
14993,15001
15001,15002
15001,15003
14986,15004
14985,15005
15005,17540
15005,17541
15005,17542
15005,17543
17543,17544
17544,17549
17544,17550
17543,17545
17543,17546
17546,17552
17546,17553
17546,17554
14984,15006
14984,15007
14983,15008
14982,15009
15009,17601
17601,17602
17601,17603
15009,17604
17604,17605
17604,17606
17606,17607
17606,17608
17608,17609
17609,17610
17609,17611
17608,17612
17612,17613
17612,17614
17614,17615
17614,17616
14981,15010
14980,15011
15011,15940
15011,15941
15011,15942
15011,15943
15011,15944
15011,15945
15011,15946
15011,15947
15011,15948
15011,15949
15011,15950
15011,58012
15011,58013
14979,15012
14978,15013
14977,15014
14976,15015
14976,15016
14975,15017
15017,15018
15017,15019
14952,15020
14921,14923
14923,68708
14923,68709
68709,15043
15043,68720
15043,68721
68721,68731
68721,68732
68721,68733
68721,68734
68721,68735
68721,68736
68721,68737
68721,68738
68721,68739
68721,68740
68721,68741
68721,68742
68721,68743
68721,68744
68721,68745
68721,68746
15043,68722
15043,68723
15043,68724
15043,68725
15043,68726
68726,68747
68726,68748
68726,68749
68726,68750
15043,68727
15043,68728
15043,68729
68729,68751
68729,68752
68729,68753
68729,68754
68729,68755
68729,68756
68729,68757
15043,68730
68709,68710
68710,15045
68710,15049
68710,15051
68710,15053
68710,68711
68710,68712
68710,68717
68717,15054
15054,15067
15054,15068
15054,15069
15054,15070
15070,15071
15071,15127
15071,68875
68875,15129
68875,15130
15130,15131
15131,15134
15131,15135
15135,15136
15135,15137
15137,15138
15138,15141
15138,15142
15137,15139
15139,15146
15139,15147
15147,15148
15147,15149
15130,15132
15132,68865
15132,68866
15132,68867
15132,68868
15132,68869
15070,15072
15072,15073
15073,68833
68833,68837
68833,68838
15073,68834
68834,68839
68834,68840
68834,68841
15073,68835
68835,68842
68835,68843
68835,68844
68835,68845
68835,68846
68835,68847
68835,68848
68835,68849
68835,68850
68835,68851
68835,68852
68835,68853
68835,68854
68835,68855
68835,68856
15073,68836
68836,68857
68836,68858
68836,68859
68836,68860
15072,15076
15076,15078
15078,15079
15079,15080
15080,15167
15080,15168
15080,15169
15169,15158
15158,15159
15158,15160
15158,15161
15169,15162
15162,15163
15162,15164
15162,15165
15079,15081
15081,33144
33144,33145
33145,33146
33146,33147
33147,33148
33148,33149
33148,33150
33147,33151
33146,33152
33152,33153
33152,33154
33145,33155
33144,33156
15081,33157
33157,33158
33157,33159
33159,33160
33159,33161
15078,15082
15082,15083
15082,15084
15084,15085
15084,15086
15086,15087
15087,15173
15173,15181
15181,15182
15181,15183
15173,15184
15087,15174
15174,15176
15174,15177
15177,15178
15177,15179
15086,15088
15088,15089
15088,15090
15090,15091
15090,15092
15092,15093
15093,21985
15093,21986
15093,21987
15093,21988
15093,21989
21989,21990
21990,52115
21990,52116
52116,52117
52116,52118
52118,52119
52118,52120
21989,22045
22045,21991
21991,21996
21996,53714
21996,53715
21996,53716
21996,53717
21991,22058
22058,21992
21992,21993
21993,52009
52009,52020
52020,52046
52020,52047
52009,52021
52021,52022
52022,52030
52022,52031
52022,52032
52022,52033
52033,52034
52033,52035
52021,52024
52024,52036
52024,52059
52059,52038
52059,52060
52060,52040
52040,52041
52040,52042
52060,52043
52043,52044
52043,52045
52009,52025
52025,52026
52026,52048
52026,52049
52049,52050
52050,52051
52050,52052
52050,52053
52049,52054
52054,52055
52054,52056
52026,52057
52026,52058
52025,52028
52025,52029
52029,52065
52029,52066
21993,52010
52010,52008
52010,52011
52011,52007
52011,52013
52013,52005
52013,52014
52014,52004
52014,52015
52015,52003
52015,52016
52016,52002
52016,52017
52017,52001
52017,52018
52018,52000
52018,52019
52019,51998
52019,51999
21992,21994
22058,22059
22045,21998
21998,21997
21997,53718
21997,53719
21998,21999
21999,22000
22000,22025
22025,56878
22025,56879
22000,22048
22048,52341
52341,22009
52341,22010
22010,56880
22010,56881
22048,57752
57752,52342
52342,22026
22026,56897
22026,56898
22026,56899
22026,56900
22026,56901
22026,56902
22026,56903
22026,56904
22026,56905
22026,56906
22026,56907
22026,56908
22026,56909
22026,56910
22026,56911
22026,56912
52342,52343
52343,22003
22003,56915
22003,56918
56918,56913
56918,56914
56918,56916
56918,56917
52343,52344
52344,22004
22004,56921
22004,56922
22004,56923
22004,56924
22004,56925
52344,22006
22006,56919
22006,56920
57752,52345
52345,22007
22007,56733
22007,56734
52345,57753
57753,22027
22027,56928
22027,56929
22027,56930
22027,56931
22027,56932
57753,22052
22052,22002
22052,22011
22011,56926
22011,56927
21999,22028
22028,52128
22028,52129
22028,52130
22028,52134
22028,52214
52214,52131
52214,52215
52215,52132
52215,52216
52216,52133
52216,52135
22028,52217
52217,52126
52217,52127
15092,15094
15076,68703
68703,15075
68703,15077
15077,15056
15077,15057
15057,15058
15057,15059
15059,15060
15059,15061
15061,15062
15062,15096
15096,15097
15097,15098
15098,15099
15098,15100
15097,15101
15101,15102
15101,15103
15096,15104
15104,15105
15104,15106
15104,15107
15104,15108
15096,15109
15096,15110
15096,15111
15096,15112
15096,15113
15062,15114
15114,15115
15114,15116
15061,15063
15063,15064
15064,15118
15064,15119
15119,15120
15120,15121
15120,15122
15119,15123
15123,15124
15123,15125
15063,15065
15065,15186
15065,15187
15187,15188
15187,15189
15187,15190
15187,15191
15191,15203
15203,15204
15203,15205
15205,15206
15205,15207
15191,15208
15208,15252
15252,15237
15252,15238
15252,15239
15252,15240
15252,15241
15252,15242
15208,15253
15253,15254
15253,15255
15255,15256
15256,15257
15257,15279
15257,15280
15257,15281
15257,15282
15257,15283
15257,15284
15257,15285
15257,15286
15257,15287
15256,15258
15258,15246
15258,15247
15255,15259
15259,15260
15260,15303
15260,15304
15259,15261
15261,15262
15262,15263
15262,15264
15264,15265
15265,15249
15265,15250
15264,15266
15261,15267
15267,15268
15268,15306
15268,15307
15268,15308
15268,15309
15268,15310
15268,15311
15267,15269
15269,15270
15270,15295
15270,15296
15270,15297
15269,15271
15271,15272
15271,15273
15273,15274
15273,15275
15275,15291
15275,15292
15275,15293
15191,15211
15211,15213
15213,15215
15211,15216
15211,15217
15191,15212
15191,15214
15191,15218
15191,15219
15219,15220
15219,15221
15219,15222
15191,15223
15191,15224
15191,15225
15191,15226
15191,15227
15191,15228
15191,15229
15191,15230
15191,15231
15191,15232
15191,15233
15191,15234
15191,15235
15191,50919
15191,52218
52218,15209
52218,15210
15187,15192
15192,15193
15193,15194
15193,15195
15192,15196
15196,15197
15197,15332
15332,15333
15333,15334
15334,15335
15335,15336
15336,15355
15336,15356
15336,15357
15335,15337
15337,15352
15337,15353
15334,15338
15338,15364
15338,15365
15333,15339
15339,15359
15339,15360
15339,15361
15339,15362
15332,15340
15340,15347
15340,21842
15197,15341
15341,15342
15342,15313
15342,15314
15342,15315
15342,15316
15342,15317
15342,15318
15342,15319
15342,15320
15342,15321
15342,15322
15342,15323
15342,15324
15342,15325
15342,15326
15341,15343
15343,15344
15344,15349
15344,15350
15343,15345
15345,15328
15345,15329
15345,15330
15196,15198
15198,15199
15198,15200
15200,15201
15200,15202
15054,68704
15054,68793
68793,68870
68793,68871
68793,68872
68793,68873
68793,68874
68717,68718
68718,68714
68718,68719
68719,15047
68719,68716
14920,14924
14919,14925
14843,14926
2459,2467
2467,2468
2468,2469
2469,2527
2527,2528
2528,8201
8201,8202
8202,10327
10327,10351
10327,10352
10352,50879
10352,50880
10327,10353
10327,10354
10327,10355
10327,10356
10356,50881
10356,50882
10356,50883
10356,50884
10356,50885
10356,50886
8202,10328
10328,10358
10328,10359
10328,10360
10328,10361
10328,10362
10328,10363
10328,10364
10364,50887
10364,50888
10364,50889
10364,50890
10364,50891
10364,50892
10364,50893
10364,50894
10328,10365
10328,10366
8202,10329
10329,10345
10329,10346
10329,10347
10329,10348
10329,10349
8202,10330
8202,10331
10331,50895
10331,50896
10331,50897
10331,50898
8202,10332
8202,10333
8202,10334
8202,10335
8202,10336
8202,10337
10337,50899
10337,50900
10337,50901
10337,50902
8202,10338
8202,10339
8202,10340
8202,10341
10341,10342
10342,50903
10342,50904
10342,50905
10342,50906
10342,50907
10342,50908
10342,50909
10342,50910
10342,50911
10342,50912
10342,50913
10342,50914
10342,50915
10342,50916
10342,50917
10342,50918
10341,10343
8201,8203
8203,14438
14438,14439
14439,26869
14439,26870
14439,26871
14438,14440
14440,26872
14440,26873
8203,14442
14442,14443
14442,14444
14444,26959
14444,26960
14444,26961
14444,26962
14444,26963
14444,26964
14444,26965
14444,26966
14444,26967
8203,14445
14445,14446
14446,26899
14446,26900
14446,26901
14445,14447
14447,26902
14447,26903
14447,26904
14447,26905
14447,26906
14447,26907
14445,14448
14448,26908
14448,26909
14448,26910
14448,26911
14448,26912
14448,26913
14448,26914
14448,26915
14448,26916
14448,26917
14448,26918
14448,26919
14448,26920
14448,26921
14448,26922
14448,26923
14448,26924
14448,26925
14448,26926
14448,26927
14448,26928
14448,26929
14448,26930
14448,26931
14448,26932
14448,26933
14448,26934
14448,26935
14448,26936
14448,26937
14448,26938
14448,26939
14448,26940
14448,26941
14448,26942
14448,26943
14448,26944
14448,26945
14448,26946
14448,26947
14448,26948
14448,26949
14448,26950
14448,26951
14448,26952
14448,26953
14448,26954
14448,26955
14448,26956
14448,26957
14448,26958
2528,8204
8204,10413
8204,10414
8204,10415
8204,10416
8204,10417
8204,10418
8204,10419
8204,10420
8204,10421
8204,10422
8204,10423
2528,8205
8205,8207
8207,8269
8269,8270
8270,8271
8270,8272
8270,8273
8269,8274
8274,8275
8274,8276
8274,8277
8274,8278
8207,8279
8205,8208
8208,8209
8209,14531
8209,14532
8209,14533
8209,14534
8208,8210
8210,8264
8264,8259
8259,10386
10386,10387
10386,10388
8259,10389
10389,10390
10389,10391
8259,10392
8259,10393
10393,10394
10393,10395
10393,10396
8259,10397
8259,10398
10398,10399
10398,10400
10398,10401
8259,10402
8259,10403
8259,10404
8259,10405
8259,10406
8259,10407
8259,10408
8259,10409
8259,10410
8259,10411
8264,8260
8260,13465
13465,13466
13466,13536
13466,13537
13466,13538
13466,13539
13466,13540
13466,13541
13466,13542
13466,13543
13466,13544
13466,13545
13466,13546
13466,13547
13466,13548
13466,13549
13466,13550
13465,13467
13467,13578
13467,13579
13467,13580
13465,13468
13468,13590
13468,13591
13465,13469
13469,13470
13470,13530
13470,13531
13470,13532
13470,13533
13470,13534
13469,13471
13469,13472
13472,13555
13472,13556
13472,13557
13472,13558
13472,13559
13465,13473
13473,13582
13473,13583
13473,13584
13473,13585
13473,13586
13473,13587
13473,13588
13465,13474
13474,13564
13474,13565
13465,13475
13475,13525
13475,13526
13475,13527
13475,13528
13465,13476
13476,13612
13476,13613
13465,13477
13477,13567
13477,13568
13477,13569
13477,13570
13477,13571
13477,13572
13477,13573
13477,13574
13477,13575
13477,13576
13465,13478
13465,13479
13479,13561
13479,13562
13465,13480
13465,13481
13481,13593
13481,13594
13481,13595
13481,13596
13481,13597
13481,13598
13481,13599
13481,13600
13481,13601
13481,13602
13481,13603
13481,13604
13481,13605
13481,13606
13481,13607
13481,13608
13481,13609
13481,13610
13465,13482
13482,13552
13482,13553
8260,13483
8260,13484
8260,13485
8260,13486
8260,13487
8260,13488
8260,13489
8260,13490
8260,13491
8260,13492
8260,13493
8260,13494
8260,13495
8260,13496
8260,13497
8260,13498
8260,13499
8260,13500
8260,13501
8260,13502
8260,13503
8260,13504
8260,13505
8260,13506
8260,13507
8260,13508
8260,13509
8260,13510
8260,13511
8260,13512
8260,13513
8260,13514
8260,13515
8260,13516
8260,13517
8260,13518
8260,13519
8260,13520
8260,13521
8260,13522
8260,13523
8264,8261
8261,13076
8261,13077
8261,13078
8261,13079
8261,13080
8261,13081
8261,13082
8261,13083
13083,13084
13083,13085
8261,13086
8261,13087
13087,13088
13087,13089
8261,13090
13090,13091
13090,13092
13090,13093
8261,13094
13094,13095
13094,13096
8261,13097
13097,13098
13097,13099
13097,13100
13097,13101
13097,13102
8261,13103
8261,13104
13104,13105
13104,13106
8261,13107
8261,13108
13108,13109
13108,13110
8261,13111
8261,13112
8261,13113
13113,13114
13113,13115
8261,13116
8261,13117
8261,13118
8264,8262
8262,13616
13616,13617
13616,13618
13616,13619
13616,13620
8262,13621
13621,13622
13621,13623
8210,8265
8265,10764
10764,10765
10765,10766
10765,10767
10765,10768
10765,10769
10765,10770
10764,10771
10771,10772
10771,10773
10771,10774
10771,10775
10764,10776
10764,10777
10777,10778
10777,10779
10777,10780
10777,10781
10777,10782
10777,10783
8265,10784
10784,10785
10785,10786
10785,10787
10785,10788
10784,10789
10789,10790
10789,10791
10789,10792
10789,10793
8210,8266
8266,13265
8266,13266
13266,13267
13266,13268
13266,13269
13269,13270
13269,13271
13266,13272
13272,13273
13272,13274
13274,13275
13274,13276
8210,8267
8267,8241
8241,8242
8242,8235
8235,14450
14450,14454
14450,30388
30388,14453
30388,30214
8235,30217
30217,30218
30218,14477
30218,30219
30219,14479
30219,30220
30220,14481
30220,14483
30220,50653
50653,14482
14482,50645
50645,35103
50645,35104
50645,35105
50645,35106
50645,35107
50645,35108
50645,35109
50645,35110
50645,35111
50645,35112
50645,35113
50645,35114
50645,35115
50645,35116
50645,35117
50645,35118
50645,35119
50645,35120
50645,35121
50645,35122
50645,35123
14482,50646
50646,35142
50646,50647
50647,35124
50647,35125
50647,35126
50647,35127
50647,35128
50647,35129
50647,35130
50647,35131
50647,35132
50647,35133
50647,35134
50647,35135
50647,35136
50647,35137
50647,35138
50647,35139
50647,35140
50647,35141
50646,50648
50648,35143
50648,35144
50648,35145
50648,35146
50648,35147
50648,35148
50648,35149
50648,35150
50646,50649
50649,35151
50649,35152
50649,35153
50649,35154
50649,35155
50649,35156
50646,50650
50650,35157
50650,35158
50650,35159
50650,35160
50650,35161
50650,35162
50650,35163
50650,35164
50650,35165
50650,35166
50650,35167
50650,35168
50650,35169
50650,35170
50650,35171
50650,35172
50650,35173
50650,35174
35174,35982
35174,35983
35174,35984
35174,35985
35174,35986
35174,35987
35174,35988
35174,35989
35174,35990
35174,35991
35174,35992
35174,35993
35174,35994
35174,35995
35174,35996
35174,35997
35174,35998
35174,35999
35174,36000
35174,36001
35174,36002
35174,36003
35174,36004
35174,36005
35174,36006
35174,36007
35174,36008
35174,36009
35174,36010
35174,36011
35174,36012
35174,36013
35174,36014
35174,36015
35174,36016
35174,36017
35174,36018
35174,36019
35174,36020
35174,36021
35174,36022
35174,36023
35174,36024
35174,36025
35174,36026
35174,36027
35174,36028
35174,36029
35174,36030
35174,36031
35174,36032
35174,36033
35174,36034
35174,36035
35174,36036
35174,36037
35174,36038
35174,36039
35174,36040
35174,36041
35174,36042
35174,36043
35174,36044
35174,36045
35174,36046
35174,36047
35174,36048
35174,36049
35174,36050
35174,36051
35174,36052
35174,36053
35174,36054
35174,36055
35174,36056
35174,36057
35174,36058
35174,36059
35174,36060
35174,36061
35174,36062
35174,36063
35174,36064
35174,36065
35174,36066
35174,36067
35174,36068
35174,36069
35174,36070
35174,36071
35174,36072
35174,36073
35174,36074
35174,36075
35174,36076
35174,36077
35174,36078
35174,36079
35174,36080
35174,36081
35174,36082
35174,36083
35174,36084
35174,36085
35174,36086
35174,36087
35174,36088
35174,36089
35174,36090
35174,36091
35174,36092
35174,36093
35174,36094
35174,36095
35174,36096
35174,36097
35174,36098
35174,36099
35174,36100
35174,36101
35174,36102
35174,36103
35174,36104
35174,36105
35174,36106
35174,36107
35174,36108
35174,36109
35174,36110
35174,36111
35174,36112
35174,36113
35174,36114
35174,36115
35174,36116
35174,36117
35174,36118
35174,36119
35174,36120
35174,36121
35174,36122
35174,36123
35174,36124
35174,36125
35174,36126
35174,36127
35174,36128
35174,36129
35174,36130
35174,36131
35174,36132
35174,36133
35174,68935
35174,68936
50650,35175
50650,35176
50650,35177
50650,35178
50650,35179
50650,35180
14482,50651
50651,35181
50651,35182
50651,35183
50651,35184
50651,35185
50653,14484
30219,30254
30219,30255
30217,30257
30257,30258
30258,14457
30258,30259
30259,8237
8237,13869
13869,13870
13870,13871
13871,13656
13656,13657
13657,13658
13657,72062
72062,13651
72062,72096
72096,13654
72096,72097
72097,13660
72097,13661
13661,69271
13661,69300
13661,69576
13661,72098
72098,69235
72098,69256
13656,72061
72061,13670
72061,13671
13871,72064
72064,72065
72065,13655
72065,13662
13662,13667
13662,13668
13662,72087
72087,13666
72087,13672
72064,72086
72086,13650
72086,13652
72086,13653
72086,69798
13870,13872
13872,13876
13872,13877
13869,13873
13873,13837
13837,13838
13838,13839
13838,13840
13838,13841
13838,13842
13837,13843
13873,13844
13844,13845
13845,13846
13845,13847
13844,13848
13848,13849
13848,13850
13848,13851
13844,13852
13852,13853
13852,13854
13852,13855
13844,13856
13856,13857
13856,13858
13844,13859
13873,13860
13860,13861
13861,13903
13903,13904
13904,13905
13904,13906
13904,13907
13904,13908
13903,13909
13909,13910
13909,13911
13909,13912
13861,13913
13913,13914
13914,13915
13914,13916
13913,13917
13917,13918
13918,13919
13919,13920
13920,13921
13920,13922
13919,13923
13918,13924
13924,13864
13864,13865
13865,13879
13879,13880
13880,13881
13880,13882
13880,13883
13880,13884
13880,13885
13885,13886
13885,13887
13880,13888
13880,13889
13880,13890
13880,13891
13880,13892
13880,13893
13880,13894
13880,13895
13880,13896
13880,13897
13879,13898
13879,13899
13879,13900
13865,13901
13864,13866
13866,13674
13674,13675
13675,13676
13676,13677
13677,13678
13678,13679
13679,13680
13680,13681
13681,13682
13682,13683
13683,13684
13684,13685
13685,13686
13686,13687
13687,13688
13688,13689
13689,13690
13689,13691
13689,13692
13688,13693
13693,13694
13693,13695
13693,13696
13687,13697
13686,13698
13698,13699
13698,13700
13700,13701
13700,13702
13698,13703
13698,13704
13698,13705
13698,13706
13698,13707
13698,13708
13698,13709
13698,13710
13686,13711
13711,13712
13711,13713
13685,13714
13714,13715
13714,13716
13684,13717
13684,13718
13684,13719
13719,13720
13719,13721
13683,13722
13682,13723
13681,13724
13680,13725
13680,13726
13680,13727
13680,13728
13680,13729
13680,13730
13730,13731
13730,13732
13680,13733
13679,13734
13678,13735
13735,13736
13735,13737
13677,13738
13738,13739
13739,13740
13739,13741
13741,13742
13741,13743
13741,13744
13739,13745
13738,13746
13738,13747
13738,13748
13676,13749
13749,13750
13749,13751
13675,13752
13752,13753
13753,13754
13753,13755
13752,13756
13756,13757
13756,13758
13674,13759
13759,13760
13760,13761
13761,13762
13761,13763
13761,13764
13764,13765
13765,13766
13765,13767
13764,13768
13760,13769
13769,13770
13770,13771
13771,13772
13772,13773
13772,13774
13771,13775
13775,13776
13776,13777
13776,13778
13775,13779
13770,13780
13780,13781
13780,13782
13782,13783
13782,13784
13769,13785
13759,13786
13674,13787
13787,13788
13787,13789
13787,13790
13790,13791
13790,13792
13790,13793
13790,13794
13794,13795
13794,13796
13796,13797
13797,13798
13798,13799
13798,13800
13800,13801
13800,13802
13802,13803
13802,13804
13797,13805
13805,13806
13806,13807
13806,13808
13805,13809
13809,13810
13809,13811
13796,13812
13812,13813
13813,13814
13813,13815
13813,13816
13813,13817
13812,13818
13818,13819
13818,13820
13866,13821
13866,13822
13866,13823
13866,13824
13866,13825
13866,13826
13826,13827
13826,13828
13826,13829
13826,13830
13830,13831
13830,13832
13826,13833
13826,13834
13826,13835
13924,13867
13917,13925
13860,13862
8237,13874
13874,13638
13874,13639
13874,13640
13874,13641
13874,13642
13874,13643
30259,14455
30259,14456
30257,30260
30260,14458
30260,14459
30260,14460
30260,14462
30260,30262
30260,30263
8242,8238
8238,14521
14521,14522
14521,14523
14521,14524
14521,14525
14521,14526
14521,14527
14521,14528
8238,14529
8242,8239
8239,10800
10800,10977
10977,10978
10977,10979
10977,10980
10977,10981
10977,10982
10977,10983
10800,10984
10984,65522
10984,65523
10800,10985
10985,11007
11007,11008
11008,11122
11122,11123
11122,11124
11122,11125
11008,11126
11007,11009
11009,11012
11009,11013
11013,11014
11014,11015
11015,11073
11073,11074
11074,11083
11074,11084
11074,11085
11074,11086
11074,11087
11074,11088
11074,11089
11074,11090
11074,11091
11074,11092
11074,11093
11073,11075
11075,11114
11075,11115
11015,11076
11076,11077
11077,11095
11077,11096
11077,11097
11077,11098
11076,11078
11078,11100
11078,11101
11078,11102
11015,11079
11079,11080
11080,11104
11080,11105
11080,11106
11080,11107
11079,11081
11081,11109
11081,11110
11081,11111
11081,11112
11014,11016
11014,11017
11017,11046
11017,11047
11047,11048
11048,11049
11048,11050
11047,11051
11051,11053
11053,11054
11054,11055
11055,11056
11056,11057
11056,11058
11058,11059
11058,11060
11055,11061
11054,11062
11062,11068
11062,11069
11062,11070
11053,11063
11051,11064
11064,11065
11064,11066
11013,11018
11018,11019
11018,11020
11020,11021
11021,11022
11021,11023
11023,11024
11024,11042
11024,11043
11024,11044
11023,11025
11020,11026
11020,11027
11027,11028
11027,11029
11029,11030
11030,11034
11030,11035
11030,11036
11036,11037
11036,11038
11038,11039
11038,11040
11029,11031
10985,11010
11010,11117
11010,11118
11118,11119
11118,11120
10800,10986
10986,10987
10986,10988
10986,10989
10986,10990
10986,10991
10986,10992
10986,10993
10986,10994
10986,10995
10986,10996
10986,10997
10986,10998
10986,10999
10986,11000
10986,11001
10986,11002
10986,11003
10986,11004
10986,11005
8239,10801
10801,10802
10802,10820
10820,10821
10821,10822
10821,10823
10820,10824
10824,10825
10825,10826
10825,10827
10825,10828
10825,10829
10824,10830
10830,10853
10830,10854
10854,10855
10854,10856
10856,10857
10856,10858
10802,10831
10831,10832
10831,10833
10831,10834
10831,10835
10831,10836
10831,10837
10831,10838
10831,10839
10831,10840
10831,10841
10831,10842
10831,10843
10831,10844
10831,10845
10831,10846
10831,10847
10831,10848
10831,10849
10831,10850
10831,10851
10801,10803
10803,10804
10804,23634
23634,23633
23633,23621
23633,23623
23634,23635
23635,23625
23635,23626
10804,23637
23637,23640
23640,23622
23640,23641
23641,23632
23641,23636
23636,23630
23636,23631
23637,23642
23642,23629
23642,23643
23643,23624
23643,23639
23639,10891
23639,23638
23638,23627
23638,23628
10803,10805
10805,10807
10807,10899
10899,30166
10899,30167
10899,30174
10899,30175
10899,30176
10899,30177
10899,30179
10899,30180
10899,30181
10899,30182
10899,30183
10899,30184
10899,30191
10899,30192
10899,30193
10899,30194
10899,30195
10899,30196
10899,30197
10899,30198
10899,30199
10899,30200
10899,30201
10899,30202
10899,30203
10807,10900
10900,30185
10900,30186
10900,30187
10900,30188
10900,30189
10900,30190
10900,30204
10805,10808
10808,10809
10809,10893
10809,10894
10809,10895
10809,10896
10809,10897
10808,10810
10810,10811
10811,10902
10811,10903
10903,10904
10903,10905
10905,10906
10906,10907
10906,10908
10908,10909
10908,10910
10905,10911
10911,10912
10911,10913
10913,10914
10913,10915
10810,10812
10812,10813
10813,10814
10814,10924
10924,10925
10924,10926
10814,27098
27098,10928
10928,10929
10928,10930
27098,10931
27098,10933
27098,10934
27098,10935
27098,10936
10936,10937
10936,10938
10938,10939
10938,10940
10813,10815
10815,10917
10917,10918
10917,10919
10815,10920
10920,10921
10920,10922
10812,10816
10816,10817
10817,10860
10860,10861
10860,10862
10817,10863
10863,10864
10863,10865
10865,10866
10866,10867
10866,10868
10868,10869
10868,10870
10870,10871
10870,10872
10872,10873
10872,10874
10865,10875
10875,10876
10876,10877
10876,10878
10875,10879
10879,10880
10879,10881
10881,10882
10881,10883
10883,10884
10883,10885
10885,10886
10885,10887
10887,10888
10887,10889
10816,10818
10818,10942
10942,10943
10942,10944
10818,57777
57777,10945
10945,10946
10945,10947
10945,10948
10945,10949
10945,10950
10945,10951
10945,10952
10945,10953
10945,10954
10945,10955
10945,10956
10945,10957
10945,10958
10945,10959
57777,57778
57778,10960
10960,10961
10960,10962
10960,10963
10960,10964
10960,10965
10960,10966
57778,10967
10967,10968
10967,10969
57778,10970
10970,10971
10970,10972
10970,10973
10970,10974
10970,10975
8241,8243
8243,8215
8215,8216
8216,8217
8217,8218
8218,12997
8218,12998
12998,12999
12999,12980
12999,12981
12981,12982
12982,12983
12982,12984
12981,12985
12985,12986
12986,12987
12986,12988
12988,12989
12988,12990
12985,12991
12991,12992
12992,13071
12992,13072
12992,13073
12992,13074
12991,12993
12993,12994
12994,13002
12994,13003
12994,13004
12994,13005
12994,13006
12994,13007
12994,13008
12994,13009
12994,13010
12994,13011
12994,13012
12994,13013
12994,13014
12994,13015
12994,13016
12994,13017
12994,13018
12993,12995
12995,13020
13020,13021
13020,13022
12995,13023
13023,13024
13023,13025
13025,13026
13026,13027
13026,13028
13025,13029
13029,13030
13030,13031
13030,13032
13032,13033
13032,13034
13029,13035
13035,13036
13035,13037
13037,13038
13038,13039
13038,13040
13037,13041
13041,13042
13041,13043
13041,13044
13044,13045
13044,13046
13041,13047
13047,13048
13047,13049
13047,13050
13047,13051
13047,13052
13047,13053
13047,13054
13054,13055
13054,13056
13056,13057
13056,13058
13047,13059
13059,13060
13059,13061
13061,13062
13062,13063
13062,13064
13061,13065
13065,13066
13065,13067
13067,13068
13067,13069
12998,13000
8217,8219
8219,14486
8219,14487
8217,8220
8220,13133
13133,13134
13134,13135
13134,13136
13136,13137
13136,13138
13133,13139
13139,13140
13140,13211
13211,13212
13212,13253
13253,13254
13254,13255
13254,13256
13253,13257
13212,13258
13211,13213
13213,13214
13214,26897
13214,26898
13213,13215
13215,13260
13215,13261
13261,13262
13261,13263
13140,13216
13216,13217
13217,13220
13220,13221
13221,13222
13221,13223
13220,13224
13217,13225
13216,13218
13218,13228
13218,13229
13229,13230
13229,13231
13231,13232
13232,13233
13232,13234
13231,13235
13235,13236
13235,13237
13237,13238
13237,13239
13239,13240
13239,13241
13241,13242
13241,13243
13243,13244
13243,13245
13245,13246
13245,13247
13247,13248
13247,13249
13249,13250
13249,13251
13139,13141
13141,13142
13141,13143
13143,13144
13143,13145
13145,13146
13145,13147
8220,13148
8220,13149
8220,13150
8220,13151
8220,13152
8220,13153
13153,13158
13153,13159
13159,13160
13159,13161
13161,13162
13162,13163
13163,13164
13164,13165
13164,13166
13163,13167
13167,13168
13167,13169
13162,13170
13161,13171
13171,13172
13171,13173
13173,13174
13174,13175
13174,13176
13176,13177
13176,13178
13173,13179
13179,13180
13180,13181
13180,13182
13182,13183
13182,13184
13184,13185
13184,13186
13186,13187
13186,13188
13179,13189
13189,13190
13190,13191
13190,13192
13192,13193
13192,13194
13189,13195
13195,13196
13195,13197
13197,13198
13198,13199
13198,13200
13200,13201
13200,13202
13197,13203
13203,13204
13203,13205
13205,13206
13205,13207
13207,13208
13207,13209
8220,13154
8220,13155
8220,13156
8216,8221
8221,8861
8861,8862
8862,8863
8863,8864
8864,8865
8865,8866
8866,8867
8867,8868
8868,8869
8869,8870
8870,9073
9073,9074
9074,9075
9075,9219
9219,9220
9219,9221
9221,9222
9221,9223
9223,9376
9376,9451
9376,9452
