node_id,node_name,child_nodes,leaf_node,tolorg_link,extinct,confidence,phylesis
57229,Pygoscelis papua,0,1,0,0,0,0
57230,Pygoscelis antarcica,0,1,0,0,0,0
57231,none,2,0,0,0,0,0
57215,Spheniscus,2,0,0,0,0,0
57252,Eudyptula minor,0,1,0,0,0,0
57253,none,3,0,0,0,0,0
57216,Spheniscus demersus,0,1,0,0,0,0
57217,Spheniscus magellanicus,0,1,0,0,0,0
57218,none,2,0,0,0,0,0
57219,Spheniscus humboldti,0,1,0,0,0,0
57220,Spheniscus mendiculus,0,1,0,0,0,0
57244,none,2,0,0,0,0,0
57232,Megadyptes antipodes,0,1,0,0,0,0
57233,Eudyptes,5,0,0,0,0,0
57234,Eudyptes pachyrrhynchus,0,1,0,0,0,0
57235,Eudyptes robustus,0,1,0,0,0,0
57236,Eudyptes sclateri,0,1,0,0,0,0
57237,Eudyptes chrysocome,0,1,0,0,0,0
57238,none,2,0,0,0,0,0
57239,Eudyptes chrysolophus,0,1,0,0,0,0
57240,Eudyptes schlegeli,0,1,0,0,0,0
26388,Strigiformes,2,0,1,0,0,0
56736,Strigidae,0,0,0,0,0,0
56737,Tytonidae,0,0,0,0,0,0
26389,none,2,0,0,0,0,0
26391,Apodiformes,2,0,1,0,0,2
26394,Aegothelidae,0,0,0,0,0,0
57153,none,2,0,0,0,0,0
26392,Trochilidae,0,0,0,0,0,0
26393,none,2,0,0,0,0,0
56962,Apodidae,0,0,0,0,0,0
56963,Hemiprocnidae,0,0,0,0,0,0
56965,Caprimulgiformes,2,0,1,0,0,2
26395,none,2,0,0,0,0,0
26396,none,2,0,0,0,0,0
26397,Nyctibiidae,0,0,0,0,0,0
26398,Caprimulgidae,0,0,0,0,0,0
26399,Steatornithidae,0,0,0,0,0,0
26400,Podargidae,0,0,0,0,0,0
26401,Musophagiformes,0,0,0,0,0,0
26402,Opisthocomiformes,0,0,0,0,0,0
26403,Columbiformes,2,0,1,0,0,0
26404,Columbidae,0,0,0,0,0,0
26405,Pteroclidae,0,0,0,0,0,0
26406,Psittaciformes,3,0,1,0,0,0
26407,Psittacidae,0,0,0,0,0,0
26408,Cacatuidae,0,0,0,0,0,0
56964,Loriidae,0,0,0,0,0,0
26409,Cuculiformes,0,0,0,0,0,0
26410,none,3,0,0,0,0,0
15868,Passeriformes,2,0,1,0,0,0
67943,none,2,0,0,0,0,0
26445,Suboscines,2,0,1,0,0,0
67973,Eurylaimides,3,0,1,0,0,0
67974,Pittidae,0,0,0,0,0,0
67975,Sapayoa aenigma,0,1,0,0,0,0
67976,none,2,0,0,0,0,0
67977,Philepittidae,0,0,0,0,0,0
67978,Eurylaimidae,0,0,0,0,0,1
67979,Tyrannides,2,0,0,0,0,0
67980,Furnarii,3,0,1,0,0,0
67981,Melanoparaeia,0,0,0,0,0,0
67982,none,2,0,0,0,0,0
67983,Thamnophilidae,0,0,0,0,0,0
67984,Conopophagidae,0,0,0,0,0,0
67985,none,2,0,0,0,0,0
67986,Formicariidae part 1,0,0,0,0,0,0
67987,none,2,0,0,0,0,0
67988,Rhinocryptidae,0,0,0,0,0,0
67989,none,2,0,0,0,0,0
67990,Formicariidae part 2,0,0,0,0,0,0
67991,none,2,0,0,0,0,0
67992,Dendrocolaptidae,0,0,0,0,0,0
67993,Furnariidae,0,0,0,0,0,1
67994,Tyranni,5,0,1,0,0,0
67995,Piprinae,0,0,0,0,0,0
67996,Tityrinae,0,0,0,0,0,0
67997,Oxyruncus,0,0,0,0,0,0
67998,Tyrannidae,0,0,0,0,0,0
67999,Cotinginae,0,0,0,0,0,0
29222,Oscines,2,0,1,0,0,0
29224,Menuroidea,2,0,0,0,0,0
67971,Menuridae,0,0,0,0,0,0
67972,Atrichornithidae,0,0,0,0,0,0
67944,none,2,0,0,0,0,0
67945,none,2,0,0,0,0,0
67946,none,2,0,0,0,0,0
67947,none,2,0,0,0,0,0
67948,none,4,0,0,0,0,0
67949,none,2,0,0,0,0,0
29223,Passerida,3,0,1,0,0,0
67950,none,4,0,0,0,0,0
67276,Sylvioidea,2,0,1,0,0,0
68168,none,2,0,0,0,0,0
68169,Stenostiridae,0,0,0,0,0,0
68170,none,2,0,0,0,0,0
68171,Paridae,0,0,0,0,0,0
68172,Remizidae,0,0,0,0,0,0
68173,none,2,0,0,0,0,0
68174,none,2,0,0,0,0,0
68175,Alaudidae,0,0,0,0,0,0
68176,Panurus,0,0,0,0,0,0
68177,none,9,0,0,0,0,0
68178,Nicator,0,0,0,0,0,0
68179,none,2,0,0,0,0,0
68180,Sphenoeacus,0,0,0,0,0,0
68181,Achaetops,0,0,0,0,0,0
68182,Macrosphenus,0,0,0,0,0,0
68183,Bradypterus victorini,0,0,0,0,0,0
68184,Melocichla,0,0,0,0,0,0
68185,none,2,0,0,0,0,0
68186,Acrocephalidae,0,0,0,0,0,0
68187,none,2,0,0,0,0,0
68188,Donacobius,0,0,0,0,0,0
68189,Megaluridae,0,0,0,0,0,0
68190,none,4,0,0,0,0,0
68191,Hirundinidae,0,0,0,0,0,0
68192,Pycnonotidae,0,0,0,0,0,0
68193,none,3,0,0,0,0,0
68194,Cettiidae,0,0,0,0,0,0
68195,Aegithalidae,0,0,0,0,0,0
68196,Hylia,0,0,0,0,0,0
68197,Phylloscopidae,0,0,0,0,0,0
68198,Cisticolidae,0,0,0,0,0,0
68199,Timaliidae,0,0,0,0,0,0
67277,none,3,0,0,0,0,0
67278,Passeroidea,3,0,1,0,0,0
67279,Irenidae,0,0,0,0,0,0
67280,none,2,0,0,0,0,0
67281,Nectariniidae,0,0,0,0,0,0
67282,Dicaeidae,0,0,0,0,0,0
67283,none,2,0,0,0,0,0
67284,none,2,0,0,0,0,0
67285,none,2,0,0,0,0,0
67286,none,2,0,0,0,0,0
67287,Nine-primaried oscines,2,0,1,0,0,0
67288,none,2,0,0,0,0,0
67289,none,3,0,0,0,0,0
67290,none,2,0,0,0,0,0
67291,Parulidae,0,0,0,0,0,0
67292,Icteridae,5,0,1,0,0,0
67376,none,2,0,0,0,0,0
67377,Cacicus,3,0,1,0,0,0
67657,none,2,0,0,0,0,0
67658,none,2,0,0,0,0,0
67421,none,2,0,0,0,0,0
67422,none,2,0,0,0,0,0
67659,none,2,0,0,0,0,0
67423,Cacicus haemorrhous,0,1,1,0,0,0
67660,none,2,0,0,0,0,0
67661,Clypicterus oseryi,0,1,0,0,0,0
67662,Ocyalus latirostris,0,1,0,0,0,0
77457,none,2,0,0,0,0,0
67424,Cacicus chrysonotous,0,1,0,0,0,0
77458,Cacicus leucoramphus,0,1,0,0,0,0
67425,none,2,0,0,0,0,0
67427,Cacicus cela,0,1,1,0,0,0
77459,none,2,0,0,0,0,0
67426,Cacicus uropygialis,0,1,0,0,0,0
77460,Cacicus microrhynchus,0,1,0,0,0,0
67428,none,2,0,0,0,0,0
67429,Cacicus sclateri,0,1,0,0,0,0
67430,Cacicus chrysopterus,0,1,1,0,0,0
67663,Cacicus solitarius,0,1,0,0,1,0
67664,Cacicus koepckeae,0,1,0,0,2,0
67665,Cacicus melanicterus,0,1,0,0,1,0
67378,Psarocolius,2,0,1,0,0,0
67431,none,2,0,0,0,0,0
67432,none,2,0,0,0,0,0
67433,Psarocolius angustifrons,0,1,1,0,0,0
67434,Psarocolius atrovirens,0,1,0,0,0,0
67435,Zarhynchus wagleri,0,1,0,0,0,0
67436,none,2,0,0,0,0,0
67437,none,2,0,0,0,0,0
67441,Psarocolius viridis,0,1,1,0,0,0
67653,none,2,0,0,0,1,0
67654,none,2,0,0,0,1,0
67438,none,2,0,0,0,0,0
67439,Psarocolius montezuma,0,1,1,0,0,0
77461,none,2,0,0,0,0,0
67440,Psarocolius bifasciatus,0,1,1,0,0,0
77462,Psarocolius yuracares,0,1,0,0,0,0
67655,Psarocolius cassini,0,1,0,0,0,0
67656,Psarocolius guatimozinus,0,1,0,0,0,0
67442,Psarocolius decumanus,0,1,1,0,0,0
67379,Amblycercus holosericeus,0,1,1,0,0,0
67380,Icterus,3,0,1,0,0,0
67470,Icterus maculialatus,0,1,0,0,0,0
67499,none,2,0,0,0,0,0
67444,none,2,0,0,0,0,0
67445,none,2,0,0,0,0,0
67446,none,2,0,0,0,0,0
67447,none,2,0,0,0,0,0
67462,none,2,0,0,0,0,0
67463,Icterus dominicensis melanopsis,0,1,0,0,0,0
67464,Icterus dominicensis northropi,0,1,0,0,0,0
67500,none,2,0,0,0,0,0
67449,none,2,0,0,0,0,0
67457,none,2,0,0,0,0,0
67458,Icterus oberi,0,1,0,0,0,0
67459,Icterus laudabilis,0,1,0,0,0,0
67501,none,2,0,0,0,0,0
67450,none,2,0,0,0,0,0
67451,none,2,0,0,0,0,0
67452,Icterus cayanensis cayanensis,0,1,0,0,0,0
67453,Icterus chrysocephalus,0,1,0,0,0,0
67454,none,2,0,0,0,0,0
67455,Icterus cayanensis pyrrhopterus,0,1,0,0,0,0
67456,Icterus cayanensis periporphyrus,0,1,0,0,0,0
67461,Icterus bonana,0,1,0,0,0,0
67460,Icterus dominicensis portoricensis,0,1,0,0,0,0
67465,none,2,0,0,0,0,0
67466,Icterus prosthemelas,0,1,0,0,0,0
77463,none,2,0,0,0,0,0
67467,Icterus spurius,0,1,1,0,0,0
77464,Icterus fuertesi,0,1,0,0,0,0
67468,Icterus cucullatus,0,1,1,0,0,0
67469,Icterus wagleri,0,1,0,0,0,0
67502,none,2,0,0,0,0,0
67471,none,2,0,0,0,0,0
67472,none,2,0,0,0,0,0
67473,none,2,0,0,0,0,0
67474,Icterus icterus,0,1,0,0,0,0
77467,none,2,0,0,0,0,0
67475,Icterus jamacaii,0,1,1,0,0,0
77468,Icterus croconotus,0,1,0,0,0,0
67476,none,2,0,0,0,0,0
67477,Icterus pectoralis,0,1,0,0,0,0
67478,Icterus graceannae,0,1,0,0,0,0
67479,Icterus mesomelas,0,1,0,0,0,0
67480,none,2,0,0,0,0,0
67494,none,2,0,0,0,0,0
67495,none,2,0,0,0,0,0
67496,Icterus graduacauda,0,1,0,0,0,0
67497,Icterus chrysater,0,1,0,0,0,0
67498,Icterus parisorum,0,1,1,0,0,0
67503,none,2,0,0,0,0,0
67482,none,2,0,0,0,0,0
67490,none,2,0,0,0,0,0
67491,Icterus pustulatus,0,1,0,0,0,0
67492,Icterus bullockii,0,1,1,0,0,0
67504,none,2,0,0,0,0,0
67484,none,2,0,0,0,0,0
67485,none,2,0,0,0,0,0
67486,Icterus nigrogularis,0,1,1,0,0,0
67487,Icterus gularis,0,1,0,0,0,0
67488,Icterus auratus,0,1,0,0,0,0
77465,none,2,0,0,0,0,0
67493,Icterus galbula,0,1,1,0,0,0
77466,Icterus abeillei,0,1,0,0,0,0
67489,Icterus leucopteryx,0,1,0,0,0,0
77469,Icterus auricapillus,0,1,0,0,2,0
67381,none,2,0,0,0,0,0
67382,none,2,0,0,0,0,0
67383,none,3,0,0,0,0,0
67384,none,3,0,0,0,0,0
67385,none,2,0,0,0,0,0
67386,none,2,0,0,0,0,0
67387,none,2,0,0,0,0,0
67388,none,2,0,0,0,0,0
67389,Pseudoleistes,2,0,1,0,0,0
67527,Pseudoleistes guirahuro,0,1,0,0,0,0
67528,Pseudoleistes virescens,0,1,0,0,0,0
67390,Xanthopsar flavus,0,1,1,0,0,0
67391,Chrysomus,2,0,1,0,0,0
67529,Chrysomus icterocephalus,0,1,0,0,0,0
67530,Chrysomus ruficapillus,0,1,0,0,0,0
67420,Agelaioides,2,0,1,0,0,0
77763,Agelaioides oreopsar,0,1,0,0,0,0
77764,Agelaioides badius,0,1,0,0,0,0
67393,Agelasticus,2,0,1,0,0,0
67531,none,2,0,0,0,0,0
67532,Agelasticus cyanopus,0,1,0,0,0,0
67533,Agelasticus xanthophthalmus,0,1,0,0,0,0
67534,Agelasticus thilius,0,1,0,0,0,0
67394,Gnorimopsar chopi,0,1,0,0,0,0
67395,none,2,0,0,0,0,0
67396,Curaeus,2,0,1,0,0,0
77841,Curaeus curaeus,0,0,0,0,0,0
77842,Curaeus forbesi,0,0,0,0,0,0
67397,Amblyramphus holosericeus,0,1,0,0,0,0
67399,none,2,0,0,0,0,0
67400,none,2,0,0,0,0,0
67401,Gymnomystax mexicanus,0,1,1,0,0,0
67402,Hypopyrrhus pyrohypogaster,0,1,0,0,0,0
67403,Lampropsar tanagrinus,0,0,0,0,0,0
77836,Macroagelaius,0,0,0,0,0,0
67405,none,4,0,0,0,0,0
67406,none,2,0,0,0,0,0
67407,Quiscalus,4,0,1,0,0,0
67519,Quiscalus quiscula,0,1,1,0,0,0
67520,none,2,0,0,0,0,0
67521,none,2,0,0,0,0,0
67522,none,2,0,0,0,0,0
67523,Quiscalus major,0,1,1,0,0,0
67524,Quiscalus mexicanus,0,1,1,0,0,0
67525,Quiscalus niger,0,1,1,0,0,0
67526,Quiscalus lugubris,0,1,1,0,0,0
77474,Quiscalus palustris,0,1,0,0,2,0
77475,Quiscalus nicaraguensis,0,1,0,0,2,0
67408,Euphagus,0,0,0,0,0,0
67409,Agelaius,2,0,1,0,0,0
67505,none,2,0,0,0,0,0
67506,Agelaius tricolor,0,1,0,0,0,0
77470,none,2,0,0,0,0,0
67507,Agelaius phoeniceus,0,1,0,0,0,0
77471,Agelaius assimilis,0,1,1,0,0,0
67508,none,2,0,0,0,0,0
67509,Agelaius xanthomus,0,1,0,0,0,0
67510,Agelaius humeralis,0,1,1,0,0,0
67410,Dives,3,0,1,0,0,0
67814,Dives atroviolacea,0,1,0,0,0,0
67815,Dives dives,0,1,0,0,0,0
67816,Dives warszewiczi,0,1,0,0,0,0
67411,Molothrus,2,0,1,0,0,0
67511,none,2,0,0,0,0,0
67512,none,2,0,0,0,0,0
67513,none,2,0,0,0,0,0
67514,Molothrus ater,0,1,1,0,0,0
67515,Molothrus bonariensis,0,1,1,0,0,0
67516,Molothrus aeneus,0,1,1,0,0,0
67517,Molothrus oryzivora,0,1,1,0,0,0
67518,Molothrus rufoaxillaris,0,1,1,0,0,0
67412,Nesopsar nigerrimus,0,1,1,0,0,0
67413,none,2,0,0,0,0,0
67414,none,2,0,0,0,0,0
67415,Xanthocephalus xanthocephalus,0,1,1,0,0,0
67416,Dolichonyx oryzivorus,0,1,1,0,0,0
67417,Sturnella,6,0,1,0,0,0
67535,Sturnella bellicosa,0,1,1,0,2,0
67809,Sturnella loyca,0,1,1,0,2,0
67810,Sturnella militaris,0,1,1,0,2,0
67811,none,2,0,0,0,0,0
67812,none,2,0,0,0,0,0
67537,Sturnella magna,0,1,0,0,0,0
67808,Sturnella lilianae,0,1,0,0,0,0
67813,Sturnella neglecta,0,1,1,0,0,0
77472,Sturnella superciliaris,0,1,0,0,2,0
77473,Sturnella defilippii,0,1,0,0,0,0
67293,Emberizidae,0,0,0,0,0,0
67294,none,2,0,0,0,0,0
67295,Thraupidae,0,0,0,0,0,0
67296,Cardinalidae,0,0,0,0,0,0
68254,none,2,0,0,0,0,0
67297,Calcarius,0,0,0,0,0,0
68255,Plectrophenax,0,0,0,0,0,0
67298,Fringillidae,0,0,0,0,0,0
67299,Motacillidae,0,0,0,0,0,0
67300,Passeridae,0,0,0,0,0,0
67301,Ploceidae,0,0,0,0,0,0
67302,none,2,0,0,0,0,0
67303,Prunellidae,0,0,0,0,0,0
67304,Peucedramus taeniatus,0,0,0,0,0,0
67305,none,2,0,0,0,0,0
67306,Certhioidea,2,0,1,0,0,0
68149,Sittidae,0,0,0,0,0,0
68150,none,2,0,0,0,0,0
68151,Certhiidae,0,0,0,0,0,0
68152,none,2,0,0,0,0,0
68153,Troglodytidae,0,0,0,0,0,0
68154,Polioptilidae,0,0,0,0,0,0
67307,Muscicapoidea,2,0,1,0,0,0
68156,none,2,0,0,0,0,0
68157,none,2,0,0,0,0,0
68158,Cinclidae,0,0,0,0,0,0
68159,none,2,0,0,0,0,0
68160,Turdidae,0,0,0,0,0,0
68161,Muscicapidae,0,0,0,0,0,0
68162,none,4,0,0,0,0,0
68163,Rhabdornis,0,0,0,0,0,0
68164,Buphagus,0,0,0,0,0,0
68165,Sturnidae,0,0,0,0,0,0
68166,Mimidae,0,0,0,0,0,0
68249,none,2,0,0,0,1,0
68155,Bombycillidae,0,0,0,0,1,0
68250,Hypocoliidae,0,0,0,0,1,0
68167,Promeropidae,0,0,0,0,0,0
67951,Regulidae,0,0,0,0,0,0
67952,Hyliota,0,0,0,0,1,0
67953,Picathartidae,0,0,0,0,0,0
67954,Petroicidae,0,0,0,0,0,0
67955,Corvoidea,12,0,1,0,0,0
68200,Daphoenositta,0,0,0,0,0,0
68201,Campephagidae,0,0,0,0,0,0
68202,Colluricincla,0,0,0,0,0,0
68203,Falcunculus,0,0,0,0,0,0
68204,Pachycephalidae,0,0,0,0,0,0
68205,none,2,0,0,0,0,0
68206,Oreoica,0,0,0,0,0,0
68207,Pitohui,0,0,0,0,0,0
68208,Paramythia,0,0,0,0,0,0
68209,Ptilorrhoa,0,0,0,0,0,0
68210,none,2,0,0,0,0,0
68211,Erpornis,0,0,0,0,0,0
68212,Vireonidae,0,0,0,0,0,0
68213,none,2,0,0,0,0,0
68214,Oriolidae,0,0,0,0,0,0
68215,Sphecotheres,0,0,0,0,0,0
68216,none,5,0,0,0,0,0
68217,none,2,0,0,0,0,0
68218,none,2,0,0,0,0,0
68219,none,2,0,0,0,0,0
68220,Cracticidae,0,0,0,0,0,0
68221,Gymnorhina,0,0,0,0,0,0
68222,Strepera,0,0,0,0,0,0
68223,Artamidae,0,0,0,0,0,0
68224,Aegithinidae,0,0,0,0,0,0
68225,none,2,0,0,0,0,0
68226,Malaconotinae,0,0,0,0,0,0
68227,Dryoscopus,0,0,0,0,0,0
68228,none,2,0,0,0,0,0
68229,Batis,0,0,0,0,0,0
68230,Lanioturdus,0,0,0,0,0,0
68231,none,2,0,0,0,0,0
68232,Vangidae,0,0,0,0,0,0
68233,Prionopidae,0,0,0,0,0,0
68234,none,3,0,0,0,0,0
68235,Dicruridae,0,0,0,0,0,0
68236,Rhipiduridae,0,0,0,0,0,0
68237,none,5,0,0,0,0,0
68238,none,2,0,0,0,0,0
68239,Laniidae,0,0,0,0,0,0
68240,Corvidae,0,0,0,0,0,0
68241,Paradisaeidae,0,0,0,0,0,0
68242,none,2,0,0,0,0,0
68243,Struthidea,0,0,0,0,0,0
68244,Corcorax,0,0,0,0,0,0
68245,Melampitta,0,0,0,0,0,0
68246,none,2,0,0,0,0,0
68247,Monarchidae,0,0,0,0,0,0
68248,Grallina,0,0,0,0,0,0
67956,Melanocharitidae,0,0,0,0,0,0
67957,Callaeatidae,0,0,0,0,0,0
67958,Cnemophilinae,0,0,0,0,0,0
67959,Orthonychidae,0,0,0,0,0,0
67960,Pomatostomidae,0,0,0,0,0,0
67961,Meliphagoidea,4,0,1,0,0,0
67962,Maluridae,0,0,0,0,0,0
67963,Dasyornis,0,0,0,0,0,0
67964,Acanthizidae,0,0,0,0,0,0
67965,none,2,0,0,0,0,0
67966,Meliphagidae,0,0,0,0,0,0
67967,Pardalotidae,0,0,0,0,0,0
67968,none,2,0,0,0,0,0
67969,Climacteridae,0,0,0,0,0,0
67970,Ptilonorhynchidae,0,0,0,0,0,0
68000,Acanthisittidae,0,0,0,0,0,0
26411,Piciformes,2,0,1,0,0,0
26412,none,2,0,0,0,0,0
26413,Bucconidae,0,0,0,0,0,0
26414,Galbulidae,0,0,0,0,0,0
26415,none,2,0,0,0,0,0
26416,none,2,0,0,0,0,0
26417,Old World barbets,0,0,0,0,0,0
26418,none,2,0,0,0,0,0
26419,Ramphastidae,0,0,0,0,0,0
26420,New World barbets,0,0,0,0,0,0
26421,none,2,0,0,0,0,0
26422,Indicatoridae,0,0,0,0,0,0
26423,Picidae,0,0,0,0,0,0
26424,none,3,0,0,0,0,0
26425,Coliiformes,0,0,0,0,0,0
26426,Trogoniformes,0,0,0,0,0,0
56738,Coraciiformes,2,0,1,0,0,2
26427,none,2,0,0,0,0,0
26428,none,2,0,0,0,0,0
26429,Upupidae,0,0,0,0,0,0
26430,Phoeniculidae,0,0,0,0,0,0
26431,Bucerotidae,0,0,0,0,0,0
26432,none,2,0,0,0,0,0
26433,Meropidae,0,0,0,0,0,0
26434,none,2,0,0,0,0,0
26435,none,2,0,0,0,0,0
26436,none,2,0,0,0,0,0
26437,Momotidae,0,0,0,0,0,0
26438,Todidae,2,0,1,0,0,0
57576,none,2,0,0,0,0,0
57577,none,2,0,0,0,0,0
57578,Todus mexicanus,0,1,0,0,0,0
57579,Todus todus,0,1,0,0,0,0
57580,Todus subulatus,0,1,0,0,0,0
57581,none,2,0,0,0,0,0
57582,Todus angustirostris,0,1,0,0,0,0
57583,Todus multicolor,0,1,0,0,0,0
26439,Alcedinidae,3,0,1,0,0,0
66552,Alcedininae,2,0,0,0,0,0
66553,Alcedo,0,0,0,0,0,1
66554,Ceyx,0,0,0,0,0,1
66555,Cerylinae,2,0,0,0,0,0
66556,Megaceryle,0,0,0,0,0,0
66557,none,2,0,0,0,0,0
66558,Chloroceryle,0,0,0,0,0,0
66559,Ceryle,0,0,0,0,0,0
66560,Daceloninae,3,0,0,0,0,0
66561,none,4,0,0,0,0,0
66562,none,2,0,0,0,0,0
66563,Cittura,0,0,0,0,0,0
66564,Tanysiptera,0,0,0,0,0,0
66565,Actenoides,0,0,0,0,0,0
66566,none,2,0,0,0,0,0
66567,Todiramphus,0,0,0,0,0,0
66568,Syma,0,0,0,0,0,0
66569,none,2,0,0,0,0,0
66570,none,2,0,0,0,0,0
66571,Dacelo,0,0,0,0,0,0
66572,Clytoceyx,0,0,0,0,0,0
66573,Melidora,0,0,0,0,0,0
66574,Lacedo,0,0,0,0,0,0
66575,none,2,0,0,0,0,0
66576,Halcyon,0,0,0,0,0,0
66577,Pelargopsis,0,0,0,0,0,0
26440,none,2,0,0,0,0,0
26441,Leptosomatidae,0,0,0,0,0,0
26442,none,2,0,0,0,0,0
26443,Coraciidae,0,0,0,0,0,0
26444,Brachypteracidae,3,0,1,0,0,0
57598,Atelornis,2,0,0,0,0,0
57599,Atelornis crossleyi,0,1,0,0,0,0
57600,Atelornis pittoides,0,1,0,0,0,0
57601,Brachypteracias,2,0,0,0,0,2
57602,Brachypteracias squamigera,0,1,0,0,0,0
57603,Brachypteracias leptosomus,0,1,0,0,0,0
57604,Uratelornis chimaera,0,1,0,0,0,0
14917,Lepidosauromorpha,3,0,1,0,0,0
14928,Saurosternon,0,0,0,1,0,0
14929,Paliguana,0,0,0,1,0,0
14930,none,2,0,0,0,0,0
14931,Kuehneosauridae,0,0,0,1,0,0
14932,Lepidosauria,2,0,0,0,0,0
14933,Squamata,2,0,1,0,0,0
17559,Iguania,9,0,1,0,0,0
17573,Tropiduridae,3,0,0,0,0,0
17574,Tropidurinae,0,0,0,0,0,0
17575,Leiocephalinae,0,0,0,0,0,0
17576,Liolaeminae,0,0,0,0,0,0
17577,Acrodonta,3,0,0,0,0,0
17578,Leiolepidinae,0,0,0,0,0,0
17579,Chamaeleonidae,0,0,0,0,0,0
17580,Agaminae,0,0,0,0,0,0
17581,Corytophanidae,0,0,0,0,0,0
17582,Crotaphytidae,0,0,0,0,0,0
17583,Hoplocercidae,0,0,0,0,0,0
17584,Polychridae,0,0,0,0,0,0
17585,Opluridae,0,0,0,0,0,0
17586,Iguaninae,0,0,0,0,0,0
17587,Phrynosomatidae,3,0,1,0,0,0
17589,none,2,0,0,0,0,0
17590,Sand lizards,0,0,0,0,0,0
17591,Phrynosoma,0,0,0,0,0,0
17592,Petrosaurus,0,0,0,0,0,0
17593,Sceloporus group,2,0,0,0,0,0
17594,Uta,0,0,0,0,0,0
17595,none,2,0,0,0,0,0
17596,Urosaurus,0,0,0,0,0,0
17597,none,2,0,0,0,0,0
17598,Sator,0,0,0,0,0,0
17599,Sceloporus,0,0,0,0,0,0
17560,Scleroglossa,6,0,0,0,0,0
17561,Gekkota,0,0,0,0,0,0
17562,Dibamidae,0,0,0,0,1,0
17563,Serpentes,0,0,0,0,1,0
17564,Amphisbaenia,0,0,0,0,1,0
17565,Scincomorpha,2,0,0,0,0,0
17566,Scincoidea,0,0,0,0,0,0
17567,Lacertoidea,0,0,0,0,0,0
17568,Anguimorpha,3,0,0,0,0,0
17569,Anguidae,0,0,0,0,0,0
17570,Xenosauridae,0,0,0,0,0,0
17571,Varanoidea,0,0,0,0,0,0
14934,Rhynchocephalia,2,0,0,0,0,0
14935,Gephyrosaurus,0,0,0,1,0,0
14936,Sphenodontida,0,0,0,0,0,0
14991,Diadectomorpha,0,0,0,1,0,0
14992,Solenodonsaurus janenschi,0,1,1,1,0,0
14993,Amphibia,2,0,0,0,0,0
14994,none,2,0,0,0,0,0
14995,none,2,0,0,0,0,0
14996,none,2,0,0,0,0,0
14997,Living Amphibians,3,0,1,0,0,0
14938,Salientia,2,0,1,0,0,0
16962,Triadobatrachus massinoti,0,1,1,1,0,0
16963,(A),4,0,0,0,0,0
16964,Vieraella herbsti,0,1,1,1,1,0
16965,Notobatrachus degiustoi,0,1,1,1,1,0
16966,Ascaphus truei,0,1,1,0,0,0
16967,(B),2,0,0,0,0,0
16968,Leiopelma,2,0,1,0,0,0
17146,none,3,0,0,0,0,0
17147,Leiopelma markhami,0,0,0,1,0,0
17148,Leiopelma auroraensis,0,0,0,1,0,0
17149,Leiopelma hochstetteri,0,0,0,0,0,0
17150,none,3,0,0,0,0,0
17151,Leiopelma waitomoensis,0,0,0,1,0,0
17152,Leiopelma hamiltoni,0,0,0,0,0,0
17153,Leiopelma archeyi,0,0,0,0,0,0
16969,(C),3,0,0,0,0,0
16970,Eodiscoglossus santonjae,0,1,1,1,1,0
16971,Bombinatoridae,2,0,1,0,0,0
17004,Bombina,0,0,0,0,0,0
17005,Barbourula,0,0,0,0,0,0
16972,(D),2,0,0,0,0,0
16973,Discoglossidae,9,0,1,0,0,0
17049,Spondylophryne,0,0,0,1,0,0
17050,Scotiophryne,0,0,0,1,0,0
17051,Prodiscoglossus,0,0,0,1,0,0
17052,Pelophilus,0,0,0,1,0,0
17053,Paradiscoglossus,0,0,0,1,0,0
17054,Latonia,0,0,0,1,0,0
17055,Baranophrys,0,0,0,1,0,0
17056,Alytes,0,0,0,0,0,0
17057,Discoglossus,0,0,0,0,0,0
16974,(E),2,0,0,0,0,0
16975,(F),2,0,0,0,0,0
16976,(G),4,0,0,0,0,0
16977,Eopelobatinae,3,0,1,1,0,1
17061,Aralobatrachus,0,0,0,1,0,0
17062,Eopelobates,0,0,0,1,0,0
17063,Kizylkuma,0,0,0,1,0,0
16978,Megophryidae,7,0,1,0,0,0
17284,Atympanophrys,0,0,0,0,0,0
17285,Brachytarsophrys,0,0,0,0,0,0
17286,Leptobrachella,0,0,0,0,0,0
17287,Leptobrachium,0,0,0,0,0,0
17288,Leptolalax,0,0,0,0,0,0
17289,Megophrys,0,0,0,0,0,0
17290,Scutiger,0,0,0,0,0,0
16979,Pelobatidae,2,0,1,0,0,0
17383,none,2,0,0,0,0,0
17384,Macropelobates,0,0,0,1,1,0
17385,Pelobates,0,0,0,0,0,0
17386,none,2,0,0,0,0,0
17387,Scaphiopus,0,0,0,0,0,0
17388,Spea,0,0,0,0,0,0
16980,Pelodytidae,2,0,1,0,0,0
17390,Propelodytes,0,0,0,1,0,0
17391,none,2,0,0,0,0,0
17392,Miopelodytes,0,0,0,1,0,0
17393,Pelodytes,2,0,0,0,0,0
17394,Pelodytes caucasicus,0,0,0,0,0,0
17395,none,2,0,0,0,0,0
17396,Pelodytes arevacus,0,0,0,1,0,0
17397,Pelodytes punctatus,0,0,0,0,0,0
16981,(H),2,0,0,0,0,0
16982,Rhinophrynidae,2,0,1,0,0,0
17524,Eorhinophrynus,0,0,0,1,0,0
17525,none,2,0,0,0,0,0
17526,Chelomophrynus,0,0,0,1,0,0
